# sw_down lw_down tot_rain tot_snow t wind pstar q
0.0000e+00 2.9717e+02 0.0000e+00 0.0000e+00 2.8477e+02 1.6820e+00 9.7253e+04 6.3072e-03
0.0000e+00 2.8711e+02 0.0000e+00 0.0000e+00 2.8262e+02 1.3488e+00 9.7305e+04 6.0746e-03
0.0000e+00 2.7397e+02 0.0000e+00 0.0000e+00 2.8135e+02 1.1123e+00 9.7348e+04 6.2484e-03
1.3395e+01 2.6611e+02 0.0000e+00 0.0000e+00 2.8002e+02 1.3945e+00 9.7389e+04 5.8982e-03
3.4167e+02 2.9553e+02 0.0000e+00 0.0000e+00 2.8788e+02 1.2622e+00 9.7505e+04 7.5944e-03
5.5873e+02 3.3146e+02 0.0000e+00 0.0000e+00 2.9153e+02 1.5910e+00 9.7501e+04 7.2177e-03
4.2984e+02 3.3192e+02 0.0000e+00 0.0000e+00 2.9195e+02 1.6802e+00 9.7424e+04 7.0761e-03
5.8161e+01 3.0630e+02 0.0000e+00 0.0000e+00 2.8800e+02 2.1497e+00 9.7483e+04 7.0906e-03
9.4734e-03 2.8614e+02 0.0000e+00 0.0000e+00 2.8366e+02 2.1302e+00 9.7514e+04 6.3348e-03
0.0000e+00 2.7664e+02 0.0000e+00 0.0000e+00 2.7979e+02 1.7872e+00 9.7514e+04 5.5846e-03
0.0000e+00 2.7966e+02 0.0000e+00 0.0000e+00 2.7932e+02 1.6524e+00 9.7565e+04 5.5535e-03
9.6576e+00 2.8279e+02 0.0000e+00 0.0000e+00 2.7918e+02 1.6354e+00 9.7600e+04 5.4759e-03
3.0194e+02 3.0963e+02 0.0000e+00 0.0000e+00 2.8973e+02 1.0399e+00 9.7694e+04 8.2613e-03
5.3494e+02 3.4132e+02 0.0000e+00 0.0000e+00 2.9331e+02 3.0245e+00 9.7707e+04 7.6619e-03
3.1007e+02 3.6574e+02 0.0000e+00 0.0000e+00 2.9243e+02 2.0632e+00 9.7775e+04 8.0627e-03
3.4917e+01 3.5070e+02 0.0000e+00 0.0000e+00 2.9016e+02 1.0813e+00 9.7828e+04 8.1985e-03
1.2854e-02 3.3180e+02 0.0000e+00 0.0000e+00 2.8742e+02 1.3660e+00 9.7898e+04 7.7633e-03
0.0000e+00 3.0217e+02 0.0000e+00 0.0000e+00 2.8450e+02 1.6671e+00 9.7897e+04 7.0148e-03
0.0000e+00 2.8508e+02 0.0000e+00 0.0000e+00 2.8147e+02 1.4165e+00 9.7900e+04 6.5698e-03
1.1748e+01 2.7561e+02 0.0000e+00 0.0000e+00 2.7895e+02 1.2917e+00 9.7907e+04 5.8045e-03
3.3790e+02 2.9931e+02 0.0000e+00 0.0000e+00 2.9036e+02 9.6603e-01 9.7926e+04 9.1735e-03
5.9080e+02 3.3377e+02 0.0000e+00 0.0000e+00 2.9465e+02 9.4330e-01 9.7836e+04 7.8382e-03
4.5125e+02 3.2814e+02 0.0000e+00 0.0000e+00 2.9458e+02 1.4449e+00 9.7697e+04 8.3208e-03
5.7806e+01 3.0630e+02 0.0000e+00 0.0000e+00 2.8976e+02 2.5100e+00 9.7682e+04 8.0828e-03
0.0000e+00 2.9765e+02 0.0000e+00 0.0000e+00 2.8551e+02 2.3328e+00 9.7645e+04 7.0271e-03
0.0000e+00 2.9213e+02 0.0000e+00 0.0000e+00 2.8243e+02 2.1558e+00 9.7536e+04 6.3119e-03
0.0000e+00 2.8211e+02 0.0000e+00 0.0000e+00 2.8042e+02 2.1390e+00 9.7462e+04 5.9366e-03
1.0768e+01 2.7716e+02 0.0000e+00 0.0000e+00 2.7959e+02 1.9818e+00 9.7424e+04 5.7070e-03
3.2843e+02 3.0203e+02 0.0000e+00 0.0000e+00 2.9067e+02 8.6819e-01 9.7391e+04 9.0938e-03
6.1141e+02 3.3393e+02 0.0000e+00 0.0000e+00 2.9616e+02 7.8396e-01 9.7318e+04 9.5107e-03
4.3675e+02 3.4139e+02 0.0000e+00 0.0000e+00 2.9517e+02 1.4182e+00 9.7196e+04 9.2160e-03
4.9715e+01 3.4188e+02 0.0000e+00 0.0000e+00 2.9136e+02 1.4018e+00 9.7277e+04 9.0828e-03
0.0000e+00 3.2919e+02 0.0000e+00 0.0000e+00 2.8838e+02 7.0366e-01 9.7335e+04 8.4785e-03
0.0000e+00 3.0385e+02 0.0000e+00 0.0000e+00 2.8525e+02 1.2983e+00 9.7325e+04 7.7068e-03
0.0000e+00 2.8883e+02 0.0000e+00 0.0000e+00 2.8161e+02 1.6619e+00 9.7354e+04 6.7578e-03
9.4594e+00 2.8533e+02 0.0000e+00 0.0000e+00 2.8029e+02 1.5341e+00 9.7330e+04 6.3571e-03
2.8177e+02 3.2778e+02 0.0000e+00 0.0000e+00 2.9059e+02 9.9764e-01 9.7422e+04 9.7730e-03
5.7332e+02 3.4076e+02 0.0000e+00 0.0000e+00 2.9452e+02 1.3559e+00 9.7415e+04 9.2048e-03
3.6676e+02 3.5139e+02 0.0000e+00 0.0000e+00 2.9453e+02 2.0206e+00 9.7327e+04 9.2760e-03
4.2807e+01 3.3104e+02 0.0000e+00 0.0000e+00 2.9054e+02 2.0190e+00 9.7391e+04 9.2019e-03
0.0000e+00 3.1726e+02 0.0000e+00 0.0000e+00 2.8794e+02 1.5817e+00 9.7462e+04 8.6247e-03
0.0000e+00 3.0679e+02 0.0000e+00 0.0000e+00 2.8503e+02 1.5215e+00 9.7429e+04 7.7009e-03
0.0000e+00 3.0017e+02 0.0000e+00 0.0000e+00 2.8137e+02 1.6288e+00 9.7483e+04 6.7236e-03
7.2792e+00 2.9481e+02 0.0000e+00 0.0000e+00 2.8012e+02 1.3326e+00 9.7552e+04 6.1850e-03
2.7643e+02 3.2322e+02 0.0000e+00 0.0000e+00 2.9078e+02 4.9617e-01 9.7710e+04 9.7215e-03
5.3689e+02 3.4506e+02 1.3833e-05 0.0000e+00 2.9414e+02 1.4147e+00 9.7744e+04 9.3267e-03
3.8760e+02 3.5018e+02 0.0000e+00 0.0000e+00 2.9354e+02 1.8184e+00 9.7845e+04 8.5641e-03
4.2246e+01 3.3548e+02 0.0000e+00 0.0000e+00 2.9029e+02 1.3056e+00 9.7964e+04 8.5664e-03
0.0000e+00 3.1681e+02 0.0000e+00 0.0000e+00 2.8752e+02 7.1769e-01 9.8047e+04 8.0237e-03
0.0000e+00 2.8964e+02 0.0000e+00 0.0000e+00 2.8358e+02 1.5978e+00 9.8072e+04 7.0230e-03
0.0000e+00 2.8355e+02 0.0000e+00 0.0000e+00 2.8093e+02 1.8206e+00 9.8093e+04 6.5869e-03
8.8971e+00 2.7906e+02 0.0000e+00 0.0000e+00 2.8004e+02 1.8415e+00 9.8084e+04 6.1800e-03
3.0224e+02 3.0588e+02 0.0000e+00 0.0000e+00 2.9020e+02 1.8281e+00 9.8168e+04 9.8083e-03
5.4362e+02 3.4018e+02 0.0000e+00 0.0000e+00 2.9487e+02 3.8022e+00 9.8080e+04 9.4187e-03
3.5828e+02 3.4517e+02 0.0000e+00 0.0000e+00 2.9484e+02 3.8397e+00 9.7948e+04 9.2752e-03
3.2928e+01 3.3438e+02 0.0000e+00 0.0000e+00 2.9041e+02 2.8545e+00 9.8004e+04 8.6855e-03
0.0000e+00 3.2010e+02 0.0000e+00 0.0000e+00 2.8774e+02 2.9491e+00 9.8047e+04 8.2148e-03
0.0000e+00 3.0825e+02 0.0000e+00 0.0000e+00 2.8494e+02 2.7677e+00 9.7986e+04 7.4097e-03
0.0000e+00 3.0881e+02 0.0000e+00 0.0000e+00 2.8393e+02 2.4689e+00 9.7883e+04 7.2350e-03
6.8257e+00 3.0522e+02 0.0000e+00 0.0000e+00 2.8302e+02 2.3211e+00 9.7773e+04 6.8636e-03
2.7842e+02 3.2135e+02 0.0000e+00 0.0000e+00 2.9181e+02 2.0979e+00 9.7671e+04 9.2445e-03
5.8136e+02 3.3958e+02 0.0000e+00 0.0000e+00 2.9732e+02 2.7130e+00 9.7448e+04 9.3624e-03
4.2676e+02 3.4289e+02 0.0000e+00 0.0000e+00 2.9744e+02 2.5235e+00 9.7219e+04 9.1528e-03
4.4743e+01 3.2780e+02 0.0000e+00 0.0000e+00 2.9320e+02 2.3400e+00 9.7194e+04 8.5423e-03
0.0000e+00 3.1811e+02 0.0000e+00 0.0000e+00 2.8970e+02 2.9573e+00 9.7172e+04 7.8196e-03
0.0000e+00 3.0335e+02 0.0000e+00 0.0000e+00 2.8571e+02 2.6428e+00 9.7101e+04 7.0966e-03
0.0000e+00 2.9725e+02 0.0000e+00 0.0000e+00 2.8459e+02 2.6407e+00 9.7035e+04 6.8966e-03
6.6506e+00 2.9190e+02 0.0000e+00 0.0000e+00 2.8286e+02 2.4170e+00 9.6982e+04 6.5763e-03
2.9668e+02 3.1984e+02 0.0000e+00 0.0000e+00 2.9284e+02 1.5923e+00 9.7007e+04 9.9812e-03
5.9168e+02 3.4380e+02 0.0000e+00 0.0000e+00 2.9760e+02 2.1762e+00 9.6878e+04 9.4006e-03
3.9128e+02 3.5918e+02 0.0000e+00 0.0000e+00 2.9794e+02 1.8793e+00 9.6792e+04 9.3083e-03
3.4283e+01 3.4848e+02 0.0000e+00 0.0000e+00 2.9274e+02 2.4518e+00 9.6826e+04 8.8503e-03
0.0000e+00 3.4926e+02 0.0000e+00 0.0000e+00 2.8941e+02 1.5654e+00 9.6886e+04 8.6710e-03
0.0000e+00 3.3134e+02 0.0000e+00 0.0000e+00 2.8691e+02 1.0033e+00 9.6781e+04 8.0942e-03
0.0000e+00 3.1348e+02 0.0000e+00 0.0000e+00 2.8173e+02 2.1435e+00 9.6587e+04 6.1504e-03
4.4668e+00 3.0804e+02 0.0000e+00 0.0000e+00 2.8133e+02 2.3548e+00 9.6539e+04 6.0017e-03
2.7232e+02 3.2361e+02 0.0000e+00 0.0000e+00 2.9112e+02 1.8525e+00 9.6574e+04 9.2423e-03
5.8030e+02 3.5182e+02 1.4777e-05 0.0000e+00 2.9626e+02 2.4160e+00 9.6508e+04 9.8536e-03
3.0702e+02 3.6182e+02 0.0000e+00 0.0000e+00 2.9439e+02 1.4585e+00 9.6409e+04 9.5554e-03
1.9671e+01 3.4844e+02 0.0000e+00 0.0000e+00 2.8915e+02 2.7636e+00 9.6535e+04 8.6284e-03
0.0000e+00 3.4273e+02 0.0000e+00 0.0000e+00 2.8548e+02 2.4761e+00 9.6700e+04 8.3478e-03
0.0000e+00 3.6522e+02 4.5501e-05 0.0000e+00 2.8569e+02 1.4672e+00 9.6703e+04 8.9877e-03
0.0000e+00 3.5346e+02 3.7794e-05 0.0000e+00 2.8655e+02 1.0477e+00 9.6676e+04 8.9110e-03
1.3076e+00 3.5966e+02 2.9775e-05 0.0000e+00 2.8581e+02 1.3184e+00 9.6665e+04 8.7829e-03
8.4468e+01 3.6510e+02 2.2178e-05 0.0000e+00 2.8764e+02 1.2626e+00 9.6698e+04 9.6842e-03
1.4467e+02 3.7376e+02 7.8232e-05 0.0000e+00 2.8766e+02 1.2869e+00 9.6664e+04 9.2031e-03
6.5365e+01 3.6162e+02 2.6872e-04 0.0000e+00 2.8402e+02 2.8507e+00 9.6821e+04 8.0809e-03
1.9706e+00 3.5231e+02 1.7426e-04 0.0000e+00 2.8303e+02 2.5397e+00 9.6984e+04 7.3177e-03
0.0000e+00 3.1828e+02 0.0000e+00 0.0000e+00 2.8181e+02 2.6651e+00 9.7108e+04 6.5828e-03
0.0000e+00 3.2321e+02 0.0000e+00 0.0000e+00 2.8219e+02 3.3561e+00 9.7228e+04 6.5749e-03
0.0000e+00 3.1456e+02 0.0000e+00 0.0000e+00 2.8088e+02 3.1364e+00 9.7347e+04 5.9048e-03
1.0395e+00 3.3150e+02 0.0000e+00 0.0000e+00 2.8052e+02 3.5223e+00 9.7438e+04 5.6955e-03
1.2013e+02 3.3708e+02 3.3528e-05 0.0000e+00 2.8248e+02 6.5626e+00 9.7554e+04 5.8678e-03
3.9003e+02 3.2655e+02 2.6396e-05 0.0000e+00 2.8510e+02 6.2294e+00 9.7545e+04 5.9427e-03
2.5625e+02 3.2557e+02 0.0000e+00 0.0000e+00 2.8436e+02 4.7965e+00 9.7579e+04 6.9782e-03
2.1012e+01 3.1543e+02 0.0000e+00 0.0000e+00 2.8187e+02 3.2395e+00 9.7674e+04 6.4227e-03
0.0000e+00 3.3477e+02 2.7002e-05 0.0000e+00 2.8096e+02 2.7195e+00 9.7746e+04 6.4514e-03
0.0000e+00 3.5670e+02 4.1070e-05 0.0000e+00 2.8137e+02 2.6547e+00 9.7770e+04 6.7423e-03
0.0000e+00 3.5679e+02 2.7479e-05 0.0000e+00 2.8168e+02 2.7109e+00 9.7791e+04 6.7985e-03
2.0876e-02 3.6092e+02 2.6203e-05 0.0000e+00 2.8143e+02 3.1218e+00 9.7817e+04 6.7904e-03
1.1390e+01 3.6188e+02 1.0211e-04 0.0000e+00 2.8168e+02 4.8251e+00 9.7867e+04 6.7867e-03
3.4504e+01 3.6512e+02 1.1106e-04 0.0000e+00 2.8211e+02 3.5452e+00 9.7943e+04 7.0925e-03
2.6824e+01 3.6589e+02 6.3163e-05 0.0000e+00 2.8160e+02 4.6270e+00 9.8006e+04 6.5111e-03
6.1136e+00 3.4251e+02 3.5364e-05 0.0000e+00 2.8060e+02 2.6806e+00 9.8099e+04 6.0230e-03
0.0000e+00 3.0605e+02 1.4615e-05 0.0000e+00 2.7899e+02 2.4652e+00 9.8150e+04 5.1034e-03
0.0000e+00 3.0809e+02 0.0000e+00 0.0000e+00 2.7911e+02 2.4256e+00 9.8145e+04 4.9771e-03
0.0000e+00 3.1388e+02 0.0000e+00 0.0000e+00 2.7712e+02 2.0360e+00 9.8108e+04 4.4447e-03
1.2208e+00 3.2128e+02 0.0000e+00 0.0000e+00 2.7591e+02 1.8853e+00 9.8070e+04 4.1877e-03
1.3745e+02 3.1795e+02 9.5788e-06 0.0000e+00 2.7740e+02 3.3356e+00 9.8064e+04 4.1853e-03
4.5038e+02 2.9667e+02 2.2688e-05 0.0000e+00 2.8054e+02 3.4598e+00 9.7922e+04 4.0493e-03
3.4283e+02 2.8555e+02 0.0000e+00 0.0000e+00 2.8103e+02 3.8979e+00 9.7758e+04 4.0746e-03
2.7268e+01 2.8292e+02 0.0000e+00 0.0000e+00 2.7920e+02 2.5250e+00 9.7616e+04 4.0215e-03
0.0000e+00 3.0280e+02 2.7613e-05 0.0000e+00 2.7777e+02 3.3892e+00 9.7479e+04 4.3014e-03
0.0000e+00 3.1463e+02 7.2936e-05 0.0000e+00 2.7680e+02 3.5636e+00 9.7309e+04 4.6333e-03
0.0000e+00 3.2732e+02 8.3835e-05 0.0000e+00 2.7682e+02 3.7264e+00 9.7172e+04 4.7902e-03
1.0917e-01 3.3693e+02 4.3625e-05 0.0000e+00 2.7680e+02 3.9500e+00 9.7039e+04 4.8584e-03
5.0312e+01 3.3975e+02 3.9567e-05 0.0000e+00 2.7822e+02 3.9670e+00 9.6990e+04 5.2958e-03
1.0263e+02 3.4514e+02 4.1833e-05 0.0000e+00 2.7952e+02 3.6439e+00 9.6946e+04 5.6869e-03
3.8849e+01 3.4945e+02 5.9356e-05 0.0000e+00 2.8111e+02 2.3406e+00 9.6916e+04 5.5000e-03
7.5627e-01 3.5007e+02 4.1132e-05 0.0000e+00 2.8032e+02 1.6610e+00 9.6927e+04 5.6640e-03
0.0000e+00 3.4967e+02 2.4525e-05 0.0000e+00 2.7979e+02 1.6065e+00 9.6930e+04 5.8352e-03
0.0000e+00 3.4267e+02 2.1390e-05 0.0000e+00 2.7855e+02 2.0196e+00 9.6872e+04 5.5182e-03
0.0000e+00 3.4235e+02 3.4666e-05 0.0000e+00 2.7948e+02 1.3806e+00 9.6798e+04 6.0511e-03
1.1801e-01 3.4305e+02 3.8734e-05 0.0000e+00 2.7933e+02 1.7763e+00 9.6844e+04 5.9739e-03
4.5958e+01 3.4630e+02 1.8076e-05 0.0000e+00 2.8019e+02 2.1732e+00 9.6907e+04 5.9847e-03
2.5795e+02 3.4178e+02 1.6557e-05 0.0000e+00 2.8259e+02 1.6908e+00 9.6916e+04 5.7902e-03
2.2065e+02 3.3077e+02 1.0331e-05 0.0000e+00 2.8286e+02 1.7986e+00 9.6964e+04 5.7996e-03
1.3120e+01 3.4086e+02 0.0000e+00 0.0000e+00 2.8112e+02 9.1072e-01 9.6997e+04 5.5804e-03
0.0000e+00 3.4358e+02 0.0000e+00 0.0000e+00 2.7968e+02 3.4481e-01 9.7031e+04 5.3960e-03
0.0000e+00 3.0799e+02 0.0000e+00 0.0000e+00 2.7870e+02 1.1157e+00 9.7065e+04 5.3210e-03
0.0000e+00 3.0846e+02 0.0000e+00 0.0000e+00 2.7832e+02 9.7415e-01 9.7001e+04 5.5090e-03
1.2741e+00 3.0440e+02 0.0000e+00 0.0000e+00 2.7793e+02 1.0646e+00 9.7032e+04 5.3296e-03
1.6564e+02 3.1441e+02 2.1494e-05 0.0000e+00 2.8018e+02 1.6863e+00 9.7124e+04 5.4063e-03
3.2869e+02 3.2304e+02 1.8558e-05 0.0000e+00 2.8182e+02 1.7270e+00 9.7147e+04 5.6095e-03
2.2834e+02 3.1552e+02 1.6985e-05 0.0000e+00 2.8222e+02 2.1154e+00 9.7224e+04 5.3583e-03
1.3362e+01 3.1362e+02 0.0000e+00 0.0000e+00 2.8046e+02 1.4137e+00 9.7293e+04 5.1506e-03
0.0000e+00 3.1670e+02 0.0000e+00 0.0000e+00 2.7895e+02 1.3183e+00 9.7369e+04 5.0247e-03
0.0000e+00 3.0731e+02 0.0000e+00 0.0000e+00 2.7804e+02 1.4100e+00 9.7397e+04 4.9986e-03
0.0000e+00 3.0473e+02 0.0000e+00 0.0000e+00 2.7687e+02 1.3276e+00 9.7417e+04 4.9489e-03
8.8693e-01 3.1121e+02 9.9520e-06 0.0000e+00 2.7678e+02 1.0480e+00 9.7422e+04 4.9251e-03
1.4306e+02 3.1645e+02 2.4315e-05 0.0000e+00 2.7907e+02 1.1045e+00 9.7493e+04 5.2850e-03
4.2860e+02 3.1046e+02 5.0220e-05 0.0000e+00 2.8175e+02 1.1550e+00 9.7463e+04 5.7636e-03
2.8976e+02 3.1220e+02 2.3014e-05 0.0000e+00 2.8335e+02 2.0275e+00 9.7403e+04 5.3928e-03
1.9642e+01 3.0256e+02 0.0000e+00 0.0000e+00 2.7972e+02 1.7712e+00 9.7463e+04 5.0949e-03
0.0000e+00 2.9017e+02 0.0000e+00 0.0000e+00 2.7706e+02 1.3544e+00 9.7515e+04 4.7153e-03
0.0000e+00 2.6732e+02 0.0000e+00 0.0000e+00 2.7564e+02 1.1303e+00 9.7519e+04 4.4547e-03
0.0000e+00 2.6194e+02 0.0000e+00 0.0000e+00 2.7450e+02 1.1809e+00 9.7480e+04 4.1607e-03
1.9941e+00 2.7005e+02 0.0000e+00 0.0000e+00 2.7350e+02 1.1875e+00 9.7417e+04 3.9263e-03
1.8718e+02 3.1257e+02 1.1338e-05 0.0000e+00 2.8044e+02 2.1298e+00 9.7430e+04 5.2721e-03
4.2597e+02 3.0969e+02 1.2224e-05 0.0000e+00 2.8353e+02 2.4622e+00 9.7310e+04 5.1003e-03
2.5966e+02 3.2285e+02 0.0000e+00 0.0000e+00 2.8293e+02 2.7004e+00 9.7255e+04 4.5377e-03
1.7452e+01 3.0835e+02 0.0000e+00 0.0000e+00 2.7990e+02 2.0162e+00 9.7225e+04 4.2970e-03
0.0000e+00 3.0215e+02 0.0000e+00 0.0000e+00 2.7861e+02 1.6323e+00 9.7229e+04 4.2474e-03
0.0000e+00 3.2274e+02 0.0000e+00 0.0000e+00 2.7840e+02 1.4089e+00 9.7123e+04 4.3512e-03
0.0000e+00 3.2231e+02 0.0000e+00 0.0000e+00 2.7800e+02 1.7114e+00 9.7023e+04 4.7073e-03
5.5549e-01 3.2670e+02 0.0000e+00 0.0000e+00 2.7778e+02 1.4444e+00 9.6974e+04 4.6522e-03
1.2899e+02 3.1535e+02 2.8721e-05 0.0000e+00 2.7859e+02 2.4589e+00 9.6981e+04 4.7105e-03
3.0728e+02 3.1206e+02 1.4755e-05 0.0000e+00 2.7983e+02 2.5126e+00 9.6911e+04 4.7864e-03
1.7590e+02 3.1185e+02 0.0000e+00 0.0000e+00 2.7943e+02 2.3326e+00 9.6835e+04 5.0411e-03
9.1759e+00 3.0266e+02 8.9166e-06 0.0000e+00 2.7802e+02 1.6141e+00 9.6854e+04 4.8274e-03
0.0000e+00 3.0839e+02 0.0000e+00 0.0000e+00 2.7661e+02 1.4111e+00 9.6868e+04 4.5919e-03
0.0000e+00 3.0371e+02 0.0000e+00 0.0000e+00 2.7610e+02 1.5958e+00 9.6868e+04 4.5749e-03
0.0000e+00 3.2143e+02 0.0000e+00 0.0000e+00 2.7620e+02 1.9024e+00 9.6850e+04 4.5099e-03
2.5047e-01 3.3183e+02 2.0674e-05 0.0000e+00 2.7634e+02 2.0540e+00 9.6871e+04 4.6235e-03
6.5155e+01 3.2926e+02 1.9426e-05 0.0000e+00 2.7732e+02 2.4097e+00 9.6939e+04 4.6331e-03
1.9803e+02 3.3264e+02 2.4096e-05 0.0000e+00 2.7905e+02 2.6491e+00 9.6966e+04 4.8988e-03
1.1039e+02 3.4112e+02 1.2385e-05 0.0000e+00 2.8127e+02 2.0547e+00 9.6975e+04 4.8714e-03
5.5401e+00 3.2752e+02 0.0000e+00 0.0000e+00 2.7866e+02 1.4004e+00 9.7053e+04 4.7316e-03
0.0000e+00 3.1624e+02 0.0000e+00 0.0000e+00 2.7634e+02 1.4483e+00 9.7062e+04 4.4619e-03
0.0000e+00 2.8330e+02 0.0000e+00 0.0000e+00 2.7457e+02 1.4207e+00 9.7048e+04 4.0877e-03
0.0000e+00 2.9466e+02 0.0000e+00 0.0000e+00 2.7297e+02 1.7396e+00 9.6959e+04 3.8459e-03
1.2536e+00 2.8559e+02 0.0000e+00 0.0000e+00 2.7284e+02 2.3843e+00 9.6944e+04 3.7608e-03
2.2559e+02 2.8112e+02 0.0000e+00 0.0000e+00 2.7979e+02 3.8920e+00 9.6967e+04 4.8273e-03
4.6310e+02 3.0135e+02 0.0000e+00 0.0000e+00 2.8528e+02 3.9962e+00 9.6842e+04 5.3351e-03
3.2582e+02 3.0189e+02 0.0000e+00 0.0000e+00 2.8620e+02 3.6267e+00 9.6633e+04 5.4634e-03
2.4032e+01 2.7183e+02 0.0000e+00 0.0000e+00 2.8244e+02 3.6057e+00 9.6645e+04 4.9133e-03
0.0000e+00 2.7112e+02 0.0000e+00 0.0000e+00 2.8012e+02 3.4983e+00 9.6615e+04 4.6009e-03
0.0000e+00 2.6534e+02 0.0000e+00 0.0000e+00 2.7636e+02 3.4165e+00 9.6520e+04 3.6807e-03
0.0000e+00 2.6799e+02 0.0000e+00 0.0000e+00 2.7545e+02 3.2446e+00 9.6367e+04 3.7027e-03
1.0508e+00 2.7210e+02 0.0000e+00 0.0000e+00 2.7583e+02 3.3901e+00 9.6352e+04 3.7181e-03
2.0895e+02 3.0001e+02 0.0000e+00 0.0000e+00 2.8338e+02 3.7441e+00 9.6359e+04 5.3514e-03
5.1986e+02 3.2604e+02 0.0000e+00 0.0000e+00 2.9209e+02 4.0386e+00 9.6284e+04 8.1692e-03
3.1534e+02 3.4427e+02 0.0000e+00 0.0000e+00 2.9314e+02 4.1723e+00 9.6049e+04 9.3758e-03
1.2471e+01 3.3500e+02 0.0000e+00 0.0000e+00 2.8933e+02 4.1971e+00 9.6076e+04 8.0423e-03
0.0000e+00 3.3521e+02 0.0000e+00 0.0000e+00 2.8771e+02 4.0804e+00 9.6110e+04 7.7077e-03
0.0000e+00 3.4472e+02 1.2812e-05 0.0000e+00 2.8678e+02 3.1014e+00 9.6095e+04 7.7530e-03
0.0000e+00 3.6267e+02 2.7467e-04 0.0000e+00 2.8391e+02 2.4331e+00 9.6154e+04 7.2092e-03
1.9827e-01 3.6446e+02 5.0797e-04 0.0000e+00 2.8216e+02 1.8779e+00 9.6341e+04 6.9779e-03
1.3558e+01 3.6677e+02 3.2573e-04 0.0000e+00 2.8331e+02 1.5787e+00 9.6564e+04 7.8461e-03
9.3997e+01 3.6133e+02 1.5094e-04 0.0000e+00 2.8457e+02 1.4273e+00 9.6739e+04 8.5734e-03
5.2603e+01 3.7244e+02 1.0196e-04 0.0000e+00 2.8856e+02 1.9593e+00 9.6876e+04 9.1105e-03
2.2163e+00 3.5693e+02 4.8418e-05 0.0000e+00 2.8563e+02 1.2935e+00 9.7043e+04 8.3690e-03
0.0000e+00 3.3743e+02 0.0000e+00 0.0000e+00 2.8323e+02 1.5863e+00 9.7164e+04 7.5334e-03
0.0000e+00 3.2600e+02 1.0710e-05 0.0000e+00 2.8152e+02 1.0983e+00 9.7274e+04 6.8770e-03
0.0000e+00 3.2361e+02 0.0000e+00 0.0000e+00 2.8149e+02 4.9868e-01 9.7319e+04 7.0445e-03
3.5664e-01 3.2446e+02 0.0000e+00 0.0000e+00 2.8017e+02 3.9507e-01 9.7393e+04 6.4132e-03
1.4989e+02 3.5770e+02 0.0000e+00 0.0000e+00 2.8498e+02 1.1480e+00 9.7533e+04 8.1847e-03
3.5076e+02 3.7358e+02 0.0000e+00 0.0000e+00 2.8906e+02 1.2155e+00 9.7573e+04 8.9461e-03
2.7249e+02 3.5260e+02 0.0000e+00 0.0000e+00 2.9152e+02 1.4556e+00 9.7476e+04 9.2276e-03
1.4716e+01 3.1438e+02 0.0000e+00 0.0000e+00 2.8553e+02 2.3802e+00 9.7562e+04 7.8285e-03
0.0000e+00 2.9342e+02 0.0000e+00 0.0000e+00 2.8245e+02 2.5441e+00 9.7551e+04 6.8040e-03
0.0000e+00 2.7802e+02 0.0000e+00 0.0000e+00 2.8066e+02 2.4116e+00 9.7486e+04 6.1757e-03
0.0000e+00 2.7817e+02 0.0000e+00 0.0000e+00 2.7808e+02 1.9105e+00 9.7522e+04 5.2153e-03
8.2031e-01 2.8895e+02 0.0000e+00 0.0000e+00 2.7689e+02 1.9279e+00 9.7549e+04 4.8546e-03
1.3454e+02 3.4091e+02 0.0000e+00 0.0000e+00 2.8447e+02 1.2252e+00 9.7613e+04 7.0831e-03
4.2198e+02 3.4733e+02 0.0000e+00 0.0000e+00 2.9084e+02 6.4496e-01 9.7545e+04 9.1759e-03
2.3121e+02 3.4003e+02 0.0000e+00 0.0000e+00 2.8955e+02 1.0420e+00 9.7480e+04 8.8434e-03
5.9334e+00 3.4185e+02 0.0000e+00 0.0000e+00 2.8643e+02 1.4679e+00 9.7508e+04 8.1930e-03
0.0000e+00 3.3738e+02 0.0000e+00 0.0000e+00 2.8489e+02 7.5336e-01 9.7486e+04 7.7984e-03
0.0000e+00 3.4872e+02 0.0000e+00 0.0000e+00 2.8399e+02 1.1608e+00 9.7412e+04 7.7387e-03
0.0000e+00 3.4082e+02 0.0000e+00 0.0000e+00 2.7960e+02 1.0364e+00 9.7451e+04 6.0130e-03
4.1157e-01 3.4613e+02 7.9025e-05 0.0000e+00 2.7948e+02 1.0337e+00 9.7403e+04 6.0062e-03
4.3376e+01 3.5991e+02 1.4433e-04 0.0000e+00 2.8343e+02 1.1504e+00 9.7468e+04 7.5365e-03
2.2072e+02 3.5494e+02 3.7347e-05 0.0000e+00 2.8542e+02 2.1804e+00 9.7430e+04 8.2596e-03
1.5329e+02 3.4381e+02 5.8684e-05 0.0000e+00 2.8450e+02 1.7698e+00 9.7376e+04 8.1148e-03
5.1116e+00 3.3425e+02 3.7764e-05 0.0000e+00 2.8279e+02 1.9352e+00 9.7406e+04 7.4279e-03
0.0000e+00 3.4758e+02 1.8613e-05 0.0000e+00 2.8165e+02 2.3317e+00 9.7399e+04 6.8580e-03
0.0000e+00 3.4751e+02 0.0000e+00 0.0000e+00 2.8188e+02 2.5015e+00 9.7340e+04 6.8982e-03
